Year,Region,SiteCode,TidalHeight,Blade,Prevalence,LesionArea,BladeArea,BladeAreaLog,Meadow,site_unique_code,Epifauna_large,Ampithoid_large,Lacuna_large,Idoteid_large,Richness_large,Density,CanopyHeight,DensityLog,Latitude,Longitude
2020,BB,F,U,16,1,0.7409108288,9.3172327748,0.9692869457141484,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,U,17,1,0.4926401728,16.8,1.2253092817258628,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,U,18,0,0,7.5,0.8750612633917001,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,U,19,1,0.287821376,4.4,0.6434526764861874,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,U,20,1,8.835181408,20.5,1.3117538610557542,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,U,16,0,0,20.20419767,1.3054416088291403,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,U,17,1,0.051775488,8.75,0.9420080530223133,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,U,18,1,0.206023296,12.55,1.098643725817057,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,U,19,0,0,5.163346496,0.7129312701666347,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,U,20,1,2.5550664,12.78,1.1065308538223813,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,16,1,1.89895591,38.58,1.5863622233078656,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,17,1,2.442994042,44.17,1.6451273992583912,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,18,1,1.438082157,42.35,1.6268534146667257,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,19,1,6.383683962,62.8,1.797959643737196,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,20,1,2.456621062,31.2,1.4941545940184429,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,16,1,3.726738502,15.6,1.1931245983544616,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,17,1,8.495584544,38.4,1.5843312243675307,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,18,1,4.35327584,37.8,1.5774917998372253,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,19,1,2.310301376,24.5,1.3891660843645324,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,20,1,3.68188439,31.5,1.4983105537896004,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,16,1,1.067276179,26.04,1.4156409798961542,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,17,1,6.416385216,37.5,1.5740312677277188,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,18,1,1.500050944,33.04,1.5190400386483447,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,19,1,1.426270874,56.34,1.7508168426497546,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,BB,F,L,20,1,3.475681318,30.38,1.4825877695267675,BB_F,BB.F.2020,0.7007490467592844,-1.6463507363148664,-2,-1.9665102620035233,42,114.875,0.629125,2.0602255243941676,38.17850747666667,-122.9088285
2020,SD,A,U,17,0,0,2.727417651,0.43575164679248135,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,U,18,1,0.542204416,3.36,0.526339277389844,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,U,19,0,0,3.84,0.5843312243675308,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,U,20,1,0.12314656,3.33,0.5224442335063199,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,U,16,0,0,6.115242438,0.7864136792624894,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,U,17,1,0.073078944,4.582975635,0.661147548361265,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,U,20,0,0,2.1,0.3222192947339193,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,16,0,0,4.8,0.6812412373755872,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,17,0,0,2.86652832,0.45735623676444326,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,18,0,0,8.040661376,0.90529177264571,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,19,0,0,8.48,0.9283958522567138,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,20,1,0.064000256,6.6,0.8195439355418687,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,16,0,0,3.6742259330000002,0.5651658581315503,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,17,0,0,3.27,0.5145477526602861,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,18,1,0.057348544,5.4,0.7323937598229685,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,19,0,0,3.907593158,0.5919093405039121,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,20,1,0.6114900864,4.48,0.651278013998144,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,16,1,0.145438784,2.51544377,0.40061461359114053,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,17,1,2.736766003,5.490682637,0.739626342091664,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,18,1,0.041708032,4.8,0.6812412373755872,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,19,1,0.064000256,4.542579968,0.6573025814077956,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,A,L,20,1,0.305978752,6.4,0.8061799739838872,SD_A,SD.A.2020,0.7115219890075666,-0.46147376938571705,-2,-2,19,268,0.17855000000000007,2.428134794028789,32.625676666666664,-117.10644500000001
2020,SD,B,U,16,1,1.726622637,4.251091162,0.6285004182414236,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,U,17,1,0.734564736,4.11,0.6138418218760693,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,U,18,1,0.4622400512,12.3730112912,1.0924754092489102,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,U,19,0,0,3.158035104,0.4994169532177979,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,U,20,1,1.016741146,3.657938228,0.5632363672242547,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,U,16,1,4.567568832,5.94,0.7737864449811935,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,U,17,0,0,3.96,0.5976951859255123,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,U,18,1,0.022292224,4.2,0.6232492903979004,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,U,19,1,0.57797984,5.88,0.7693773260761385,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,U,20,0,0,4.32,0.6354837468149122,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,U,16,1,2.296350758,2.58,0.41161970596323016,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,U,17,1,1.852717523,3.78,0.5774917998372253,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,U,18,1,0.756497408,9.76,0.9894498176666918,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,U,19,0,0,3.21,0.5065050324048721,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,U,20,1,0.08359584,4.53,0.6560982020128319,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,16,1,3.548958016,4.2163404608,0.6249356720045088,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,17,1,2.312099136,3.12,0.4941545940184428,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,18,1,1.087393114,1.725418138,0.2368943591312745,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,19,1,1.355870592,4.32,0.6354837468149122,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,20,1,6.666831162,7.679707124,0.8853446579408848,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,16,1,1.164211398,4.893988115,0.6896629103373509,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,17,0,0,6.1371032,0.787963426333255,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,18,0,0,8.436833747,0.926179491151547,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,19,1,3.471618381,6.023071283,0.7798180030726825,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,20,1,0.9068440768,7.2324963458,0.8592882228939166,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,16,1,0.229034624,7.98422969,0.9022330222252927,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,17,1,4.419091834,6.72,0.8273692730538252,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,18,0,0,3.3,0.5185139398778874,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,19,0,0,4.64,0.6665179805548809,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,B,L,20,1,0.09348352,14.85,1.1717264536532312,SD_B,SD.B.2020,1.0260947607100352,-1.4875305105231693,-2,-2,33,784.6666666666666,0.2617333333333334,2.8946852037877533,32.77164333333334,-117.21961666666667
2020,SD,D,U,16,1,1.079986342,7.2,0.8573324964312685,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,U,17,1,5.680741824,10.691818048,1.0290515593791172,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,U,18,1,1.971603392,7.89,0.8970770032094203,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,U,19,1,7.586115738,9.15,0.9614210940664483,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,U,20,1,4.362803968,8.027537728,0.9045823553501826,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,U,16,1,3.191563328,8.49,0.9289076902439527,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,U,17,0,0,10.56574114,1.0238999662934973,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,U,18,0,0,8.82,0.9454685851318197,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,U,19,1,2.598302528,6.75,0.829303772831025,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,U,20,0,0,13.23832711,1.1218331080040986,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,U,16,1,0.9453700736,9.9666376196,0.9985486678857888,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,U,17,1,0.244135808,11.7,1.0681858617461617,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,U,18,0,0,6.84,0.8350561017201162,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,U,19,1,2.610814938,12.08,1.082066934285113,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,U,20,1,3.620868416,17.493409296,1.2428744575146717,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,16,1,0.771598592,3.413586688,0.5332109362317877,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,17,1,1.578397325,3.690945101,0.567137585561391,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,18,0,0,2.1887728,0.34020068307213724,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,19,1,0.180135552,4.59,0.6618126855372612,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,20,0,0,4.6,0.6627578316815741,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,16,1,3.558126592,14.169926342,1.1513675927071576,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,17,1,3.42383392,10.45667104,1.0193934456147549,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,18,1,2.719129978,14.394754208,1.1582042536517083,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,19,1,0.8451629312,11.7,1.0681858617461617,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,20,1,2.442436736,8.516168896,0.9302442659501098,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,16,1,6.570543136,8.13,0.9100905455940682,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,17,1,3.949067482,8.19,0.9132839017604184,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,18,1,0.76674464,10.565309677,1.0238822310656854,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,19,1,0.1327286208,14.8634482208,1.1721195745350792,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,D,L,20,0,0,5.895735942,0.7705380241216223,SD_D,SD.D.2020,0.9855694745178505,0.08110764029016837,-2,-0.8750225446799518,29,1279.3333333333333,0.3901,3.10698371567979,32.7141475,-117.225227
2020,SD,E,U,16,0,0,5.72,0.7573960287930241,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,U,17,0,0,2.58,0.41161970596323016,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,U,18,1,0.554249408,2.010363098,0.3032745037967862,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,U,19,0,0,5.12,0.7092699609758307,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,U,20,0,0,4.929278144,0.692783324747588,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,U,16,1,0.2254750592,1.7936790852,0.25374474417416265,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,U,17,0,0,1.74,0.24054924828259971,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,U,18,1,0.0265349376,2.94,0.46834733041215726,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,U,19,1,0.779688512,2.88,0.45939248775923086,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,U,20,0,0,2.31,0.36361197989214433,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,U,16,0,0,2.4,0.38021124171160603,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,U,17,0,0,2.58,0.41161970596323016,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,U,18,0,0,2.49,0.3961993470957364,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,U,19,0,0,5,0.6989700043360189,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,U,20,0,0,5.08,0.7058637122839193,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
2020,SD,E,L,16,0,0,4.252097907,0.6286032558466276,SD_E,SD.E.2020,0.9082306259707185,-1.6373404171186763,-2,-1.738671264465108,31,654,0.19153333333333333,2.815577748324267,32.789586666666665,-117.23111516666667
