Year,Region,SiteCode,TidalHeight,Transect,LongestBladeLengthMean,LongestBladeLengthSe,LongestBladeWidthMean,SheathLengthMean,SheathLengthSe,EpiphyteBladeAreaMean,EpiphyteDryMassMean,EpiphytePerAreaMean,EpiphytePerAreaSe,DensityShootsMean,DensityShootsSd,DensityShootsSe,PercentSeagrassMean,PercentBareMean,PercentOtherMean,PrevalenceMean,SeverityMean,LesionAreaMean,CountBlades,Percent,CountBrokenTip,BladeAreaMean,Meadow,TempAnomTot_January,TempAnomTot_February,TempAnomTot_March,TempAnomTot_April,TempAnomTot_May,TempAnomTot_June,TempAnomTot_July,TempAnomTot_August,TempAnomTot_September,TempAnomWarm_January,TempAnomWarm_February,TempAnomWarm_March,TempAnomWarm_April,TempAnomWarm_May,TempAnomWarm_June,TempAnomWarm_July,TempAnomWarm_August,TempAnomWarm_September,TempAnomCold_January,TempAnomCold_February,TempAnomCold_March,TempAnomCold_April,TempAnomCold_May,TempAnomCold_June,TempAnomCold_July,TempAnomCold_August,TempAnomCold_September,transect_unique_code,year,region,site_unique_code,epifauna_per_g_transect_all,epifauna_per_g_transect_large,ampithoid_per_g_transect_all,ampithoid_per_g_transect_large,lacuna_per_g_transect_all,lacuna_per_g_transect_large,idoteid_per_g_transect_all,idoteid_per_g_transect_large,epifauna_log_per_g_transect_all,epifauna_log_per_g_transect_large,ampithoid_log_per_g_transect_all,ampithoid_log_per_g_transect_large,lacuna_log_per_g_transect_all,lacuna_log_per_g_transect_large,idoteid_log_per_g_transect_all,idoteid_log_per_g_transect_large,richness_site_all,richness_site_large,GrazingScarsMeanTransect,CountScars,SampleCollectionDate,LocationName,SampleProcessingDate,Depth,Salinity,LocationComments,TransectBeginDecimalLatitude,TransectBeginDecimalLongitude,TransectEndDecimalLatitude,TransectEndDecimalLongitude,CanopyHeight,Structure,StructureLog,EpiphytePerAreaMeanMg,DensityLog
2021,WA,A,L,4,500.8,21.6965435035169,6.2,121.4,9.64157663455516,26.724,0.0931,0.00308047313691199,6.9969381608463e-4,54,11.5470053837925,2.88675134594813,0.1875,0.0125,0.8,0.647058823529412,0.0299464891293281,0.627675213929412,17,0.85,1,27.9026825671529,WA_A,-10.02916161616153,-4.7599494949495,-6.164787878787848,-4.869707070707068,-13.417474747474747,9.137979797979904,9.1749696969696,11.028202020202,-8.875595959595804,1.6058282828282788,1.202030303030301,1.1375050505050597,1.9602222222222243,0.3822929292929605,22.021757575757704,12.809575757575798,17.798888888889003,0.3295959595960003,-11.634989898989808,-5.961979797979801,-7.302292929292908,-6.829929292929292,-13.799767676767708,-12.883777777777798,-3.634606060606197,-6.770686868687001,-9.205191919191805,WA.A.L4.2021,2021,WA,WA.A.2021,2.957865088802188,2.787901391880853,0.09099425017268406,0.09099425017268406,0.6746111848807613,0.6746111848807613,0,0,0.45848421321432986,0.4356792551917811,-1.004276156642491,-1.004276156642491,-0.18651263954912903,-0.18651263954912903,-2,-2,13,13,0.35294117647058826,17,2021-07-20,Fourth of July,2021-07-20,0.1,NA,NA,48.468591,-123.002299,NA,NA,622.2,335.988,2.5263237665956533,3.0804731369119898,1.7323937598229686
2021,WA,A,L,5,385.4,30.0759039764393,5.4,97,7.94984276574072,18.952,0.0573,0.00318119707645326,7.6749499914215e-4,40,35.6277045756997,8.90692614392492,0.1525,0.035,0.8125,0.411764705882353,0.0229469006648652,0.182389097035294,17,0.85,1,17.0042526023529,WA_A,-10.02916161616153,-4.7599494949495,-6.164787878787848,-4.869707070707068,-13.417474747474747,9.137979797979904,9.1749696969696,11.028202020202,-8.875595959595804,1.6058282828282788,1.202030303030301,1.1375050505050597,1.9602222222222243,0.3822929292929605,22.021757575757704,12.809575757575798,17.798888888889003,0.3295959595960003,-11.634989898989808,-5.961979797979801,-7.302292929292908,-6.829929292929292,-13.799767676767708,-12.883777777777798,-3.634606060606197,-6.770686868687001,-9.205191919191805,WA.A.L5.2021,2021,WA,WA.A.2021,5.176752392983345,4.483862509175648,0,0,0.05329922183136126,0.05329922183136126,0,0,0.5202339993858379,0.4846883356116573,-2,-2,-1.4666536232156144,-1.4666536232156144,-2,-2,13,13,0.29411764705882354,17,2021-07-20,Fourth of July,2021-07-20,0.1,NA,NA,48.468676,-123.002602,NA,NA,482.4,192.95999999999998,2.285467290460057,3.18119707645326,1.6020599913279623
2021,WA,A,L,6,583.4,45.8318666431992,6,139.2,10.3072789813801,28.59,0.14614,0.00487619761732203,0.00109275943485875,21,36.8600958580776,9.21502396451939,0.1525,0.01,0.8375,0.352941176470588,0.0407280896383707,0.398120297035294,17,0.85,1,28.2348981805176,WA_A,-10.02916161616153,-4.7599494949495,-6.164787878787848,-4.869707070707068,-13.417474747474747,9.137979797979904,9.1749696969696,11.028202020202,-8.875595959595804,1.6058282828282788,1.202030303030301,1.1375050505050597,1.9602222222222243,0.3822929292929605,22.021757575757704,12.809575757575798,17.798888888889003,0.3295959595960003,-11.634989898989808,-5.961979797979801,-7.302292929292908,-6.829929292929292,-13.799767676767708,-12.883777777777798,-3.634606060606197,-6.770686868687001,-9.205191919191805,WA.A.L6.2021,2021,WA,WA.A.2021,2.5838815634676378,2.440071152271508,0,0,0.05035246727089627,0.05035246727089627,0,0,0.4067300266467788,0.3825135757946251,-2,-2,-1.477916510262948,-1.477916510262948,-2,-2,13,13,0.058823529411764705,17,2021-07-20,Fourth of July,2021-07-20,0.1,NA,NA,48.468817,-123.002876,NA,NA,722.5999999999999,151.74599999999998,2.1811172519659228,4.87619761732203,1.3222192947339193
2021,WA,A,U,1,646.8,81.0638020327199,6.2,105,8.75214259481642,29.516,0.13502,0.00597808540431644,0.00259931965114893,8,16,4,0.1025,0.51,0.3875,0.636363636363636,0.0162138507402643,0.372228659490909,22,1.1,3,30.3825558530909,WA_A,-10.02916161616153,-4.7599494949495,-6.164787878787848,-4.869707070707068,-13.417474747474747,9.137979797979904,9.1749696969696,11.028202020202,-8.875595959595804,1.6058282828282788,1.202030303030301,1.1375050505050597,1.9602222222222243,0.3822929292929605,22.021757575757704,12.809575757575798,17.798888888889003,0.3295959595960003,-11.634989898989808,-5.961979797979801,-7.302292929292908,-6.829929292929292,-13.799767676767708,-12.883777777777798,-3.634606060606197,-6.770686868687001,-9.205191919191805,WA.A.U1.2021,2021,WA,WA.A.2021,4.025059200863284,3.742193978997432,0,0,0,0,0,0,0.5864227129342341,0.5512939307612212,-2,-2,-2,-2,-2,-2,13,13,0.09090909090909091,22,2021-07-20,Fourth of July,2021-07-20,exposed,35,NA,48.468323,-123.002664,NA,NA,751.8,60.144,1.7791923083697372,5.97808540431644,0.9030899869919435
2021,WA,A,U,2,459.8,23.497659457912,4.6,90,8.57904423581089,15.362,0.08694,0.00559549598539865,0.0026126637448264,2,4,1,0.0025,0.72,0.2775,0.652173913043478,0.0532632303229999,0.71673408333913,23,1.15,4,18.8831505914435,WA_A,-10.02916161616153,-4.7599494949495,-6.164787878787848,-4.869707070707068,-13.417474747474747,9.137979797979904,9.1749696969696,11.028202020202,-8.875595959595804,1.6058282828282788,1.202030303030301,1.1375050505050597,1.9602222222222243,0.3822929292929605,22.021757575757704,12.809575757575798,17.798888888889003,0.3295959595960003,-11.634989898989808,-5.961979797979801,-7.302292929292908,-6.829929292929292,-13.799767676767708,-12.883777777777798,-3.634606060606197,-6.770686868687001,-9.205191919191805,WA.A.U2.2021,2021,WA,WA.A.2021,1.7337012174308797,1.6450487351613758,0,0,0.08865248226950354,0.08865248226950354,0,0,0.24010856326179525,0.21470127563622576,-2,-2,-1.363725355724228,-1.363725355724228,-2,-2,13,13,0,23,2021-07-20,Fourth of July,2021-07-20,exposed,NA,NA,48.46846,-123.002898,NA,NA,549.8,10.995999999999999,1.0412347311714307,5.5954959853986495,0.3010299956639812
2021,WA,A,U,3,468.4,19.696700231257,5,86.2,19.043108989868202,23.262,0.18304,0.00819036650412033,0.00244868740346809,31,51.4716750585536,12.8679187646384,0.0875,0.05,0.8625,0.521739130434783,0.0216397368425523,0.188346625391304,23,1.15,3,20.2878246750609,WA_A,-10.02916161616153,-4.7599494949495,-6.164787878787848,-4.869707070707068,-13.417474747474747,9.137979797979904,9.1749696969696,11.028202020202,-8.875595959595804,1.6058282828282788,1.202030303030301,1.1375050505050597,1.9602222222222243,0.3822929292929605,22.021757575757704,12.809575757575798,17.798888888889003,0.3295959595960003,-11.634989898989808,-5.961979797979801,-7.302292929292908,-6.829929292929292,-13.799767676767708,-12.883777777777798,-3.634606060606197,-6.770686868687001,-9.205191919191805,WA.A.U3.2021,2021,WA,WA.A.2021,1.2474587394210492,1.1708366497834208,0,0,0.0255406965458762,0.0255406965458762,0,0,0.06384058429054128,0.04390224302448162,-2,-2,-1.6070455332442726,-1.6070455332442726,-2,-2,13,13,0,23,2021-07-20,Fourth of July,2021-07-20,exposed,NA,NA,48.468634,-123.003168,NA,NA,554.6,171.92600000000002,2.2353415590761156,8.19036650412033,1.4913616938342726
2021,WA,B,L,4,690.6,73.1338498918251,7,137.6,7.92842985716592,34.682,0.10026,0.0029919417807273,6.7421909366943e-4,28,29.0287214094363,7.25718035235908,0.2625,0.4375,0.2875,0.4,0.0387675811840807,0.8700843792,20,1,1,43.93287791296,WA_B,-1.4556717171717375,-5.224252525252542,-6.464242424242457,-5.176181818181848,-12.494494949495024,12.044575757575496,13.053484848485104,10.694121212121503,-11.272393939393895,2.2382070707070625,1.1318484848484802,0.9193535353535413,2.034424242424233,0.6929696969696693,24.469484848484697,15.416535353535403,19.567787878788003,0.2859090909090991,-3.6938787878788,-6.356101010101022,-7.383595959595998,-7.210606060606081,-13.187464646464692,-12.4249090909092,-2.3630505050502997,-8.873666666666498,-11.558303030302996,WA.B.L4.2021,2021,WA,WA.B.2021,1.2454402820562531,1.2290145264714962,0,0,0.0164257555847569,0.0164257555847569,0,0,0.08367584114953974,0.07586518339363608,-2,-2,-1.684016928982308,-1.684016928982308,-2,-2,17,17,0,20,2021-07-23,False Bay,2021-07-23,exposed,36,NA,48.482598,-123.074358,NA,NA,828.2,231.89600000000002,2.3652932575085783,2.9919417807273003,1.4471580313422192
2021,WA,B,L,5,400.4,78.2614847801906,6,106,8.89943818451479,25.7,0.11902,0.00389893058805867,6.484990240545e-4,40,33.9411254969543,8.48528137423857,0.1625,0.3875,0.45,0.2,0.0142444238127716,0.12352139296,20,1,0,30.26356126272,WA_B,-1.4556717171717375,-5.224252525252542,-6.464242424242457,-5.176181818181848,-12.494494949495024,12.044575757575496,13.053484848485104,10.694121212121503,-11.272393939393895,2.2382070707070625,1.1318484848484802,0.9193535353535413,2.034424242424233,0.6929696969696693,24.469484848484697,15.416535353535403,19.567787878788003,0.2859090909090991,-3.6938787878788,-6.356101010101022,-7.383595959595998,-7.210606060606081,-13.187464646464692,-12.4249090909092,-2.3630505050502997,-8.873666666666498,-11.558303030302996,WA.B.L5.2021,2021,WA,WA.B.2021,1.1659663865546217,1.1659663865546217,0.07352941176470587,0.07352941176470587,0,0,0,0,-0.04133080937256095,-0.04133080937256095,-1.4019688300068494,-1.4019688300068494,-2,-2,-2,-2,17,17,0,20,2021-07-23,False Bay,2021-07-23,exposed,NA,NA,48.482775,-123.074129,NA,NA,506.4,202.56,2.306553688337261,3.89893058805867,1.6020599913279623
2021,WA,B,L,6,350.2,98.0379518349909,5.8,86.8,19.3012952933216,20.078,0.19876,0.00892560021709709,0.0010132930603183,9,7.57187779440036,1.89296944860009,0.0525,0.51,0.3875,0.1,0.0471699292305793,0.27732874976,20,1,1,31.037793784,WA_B,-1.4556717171717375,-5.224252525252542,-6.464242424242457,-5.176181818181848,-12.494494949495024,12.044575757575496,13.053484848485104,10.694121212121503,-11.272393939393895,2.2382070707070625,1.1318484848484802,0.9193535353535413,2.034424242424233,0.6929696969696693,24.469484848484697,15.416535353535403,19.567787878788003,0.2859090909090991,-3.6938787878788,-6.356101010101022,-7.383595959595998,-7.210606060606081,-13.187464646464692,-12.4249090909092,-2.3630505050502997,-8.873666666666498,-11.558303030302996,WA.B.L6.2021,2021,WA,WA.B.2021,0.881927430227402,0.860614557252125,0,0,0.0639386189258312,0.0639386189258312,0,0,-0.07037352017634346,-0.07849679727980496,-2,-2,-1.4302537127836152,-1.4302537127836152,-2,-2,17,17,0,20,2021-07-23,False Bay,2021-07-23,exposed,NA,NA,48.482822,-123.073933,NA,NA,437,39.33,1.5947239464097467,8.925600217097092,0.9542425094393249
2021,WA,B,U,1,592.2,26.9970368744423,7.2,148,43.087121045621,29.23,0.0715,0.00271179132129681,6.773367310041e-4,27,41.7452592118754,10.4363148029688,0.0875,0.375,0.5375,0.3,0.0240824665336214,0.28297012064,20,1,3,33.23454424704,WA_B,-1.4556717171717375,-5.224252525252542,-6.464242424242457,-5.176181818181848,-12.494494949495024,12.044575757575496,13.053484848485104,10.694121212121503,-11.272393939393895,2.2382070707070625,1.1318484848484802,0.9193535353535413,2.034424242424233,0.6929696969696693,24.469484848484697,15.416535353535403,19.567787878788003,0.2859090909090991,-3.6938787878788,-6.356101010101022,-7.383595959595998,-7.210606060606081,-13.187464646464692,-12.4249090909092,-2.3630505050502997,-8.873666666666498,-11.558303030302996,WA.B.U1.2021,2021,WA,WA.B.2021,0.960492843450688,0.9234283512342312,0,0,0.22026431718061673,0.22026431718061673,0,0,-0.03477094245816609,-0.04782859051348961,-2,-2,-1.1731388006222845,-1.1731388006222845,-2,-2,17,17,0,20,2021-07-23,False Bay,2021-07-23,exposed,36,NA,48.482656,-123.074413,NA,NA,740.2,199.854,2.3007128449180803,2.7117913212968103,1.4313637641589874
2021,WA,B,U,2,680.8,81.374074495505,8.2,122.4,17.6425621722016,35.15,0.04388,9.9960729420611e-4,4.4608881178792e-4,56,46.5331423109737,11.6332855777434,0.1925,0.3325,0.475,0.15,0.0154295202168672,0.13109805248,20,1,3,42.67986217504,WA_B,-1.4556717171717375,-5.224252525252542,-6.464242424242457,-5.176181818181848,-12.494494949495024,12.044575757575496,13.053484848485104,10.694121212121503,-11.272393939393895,2.2382070707070625,1.1318484848484802,0.9193535353535413,2.034424242424233,0.6929696969696693,24.469484848484697,15.416535353535403,19.567787878788003,0.2859090909090991,-3.6938787878788,-6.356101010101022,-7.383595959595998,-7.210606060606081,-13.187464646464692,-12.4249090909092,-2.3630505050502997,-8.873666666666498,-11.558303030302996,WA.B.U2.2021,2021,WA,WA.B.2021,1.1585807900609817,1.1585807900609817,0,0,0.18301610541727673,0.18301610541727673,0,0,-0.18050488977214063,-0.18050488977214063,-2,-2,-1.212387475955664,-1.212387475955664,-2,-2,17,17,0,20,2021-07-23,False Bay,2021-07-23,exposed,NA,NA,48.482796,-123.074281,NA,NA,803.1999999999999,449.79200000000003,2.6530117268071445,0.99960729420611,1.7481880270062005
2021,WA,B,U,3,467,25.7662570040741,6.2,88.4,5.53714727996285,23.388,0.372333,0.0139288078341408,0.00775248563004626,57,35.9814767160364,8.99536917900909,0.12,0.675,0.205,0.2,0.113498086851271,0.34885892352,20,1,1,21.672482192,WA_B,-1.4556717171717375,-5.224252525252542,-6.464242424242457,-5.176181818181848,-12.494494949495024,12.044575757575496,13.053484848485104,10.694121212121503,-11.272393939393895,2.2382070707070625,1.1318484848484802,0.9193535353535413,2.034424242424233,0.6929696969696693,24.469484848484697,15.416535353535403,19.567787878788003,0.2859090909090991,-3.6938787878788,-6.356101010101022,-7.383595959595998,-7.210606060606081,-13.187464646464692,-12.4249090909092,-2.3630505050502997,-8.873666666666498,-11.558303030302996,WA.B.U3.2021,2021,WA,WA.B.2021,0.7194244604316546,0.7194244604316546,0,0,0.11068068622025456,0.11068068622025456,0,0,-0.13701967719940383,-0.13701967719940383,-2,-2,-0.9183622289841008,-0.9183622289841008,-2,-2,17,17,0,20,2021-07-23,False Bay,2021-07-23,exposed,NA,NA,48.483866,-123.073905,NA,NA,555.4,316.578,2.5004807310867303,13.9288078341408,1.7558748556724915
2021,WA,D,L,4,501,39.1816283479898,5.8,104,15.8965405041474,20.812,0.17096,0.00846836013183567,0.00116966918427438,122,26.4323034687987,6.60807586719967,0.375,0.1,0.525,0.35,0.031640585664878,0.34252361728,20,1,3,25.55703512448,WA_D,-1.703823232323253,-7.278424242424259,-8.38527272727276,-1.7583131313131144,-1.3557575757577407,19.432979797979502,31.825606060606,16.957434343434294,-6.378888888889101,4.65977272727272,0.5002626262626304,1.2193535353535303,5.487525252525273,7.93921212121206,31.560545454545203,31.9289191919191,26.192646464646295,1.186313131312998,-6.363595959595973,-7.778686868686889,-9.60462626262629,-7.245838383838388,-9.2949696969698,-12.127565656565697,-0.10331313131309904,-9.235212121212,-7.565202020202099,WA.D.L4.2021,2021,WA,WA.D.2021,2.346712425018437,2.196967057470864,0.03041362530413625,0.03041362530413625,0.6679383772044434,0.6679383772044434,0,0,0.36925088574327714,0.3421861003253175,-1.5748998082186292,-1.5748998082186292,-0.3998056906163208,-0.3998056906163208,-2,-2,20,19,0.25,20,2021-07-22,North Cove,2021-07-22,exposed,30,NA,48.704823,-123.05377,48.704737,-123.054007,605,738.1,2.868115205327217,8.46836013183567,2.0863598306747484
2021,WA,D,L,5,500.8,57.8285396668462,5.2,95.8,11.3727745075685,23.23,0.19074,0.0083195668776772,8.2488952049557e-4,37,71.3582510996451,17.8395627749113,0.1675,0.69,0.1425,0.35,0.0377221685989811,0.3815880432,20,1,2,26.78999426688,WA_D,-1.703823232323253,-7.278424242424259,-8.38527272727276,-1.7583131313131144,-1.3557575757577407,19.432979797979502,31.825606060606,16.957434343434294,-6.378888888889101,4.65977272727272,0.5002626262626304,1.2193535353535303,5.487525252525273,7.93921212121206,31.560545454545203,31.9289191919191,26.192646464646295,1.186313131312998,-6.363595959595973,-7.778686868686889,-9.60462626262629,-7.245838383838388,-9.2949696969698,-12.127565656565697,-0.10331313131309904,-9.235212121212,-7.565202020202099,WA.D.L5.2021,2021,WA,WA.D.2021,5.022553782095767,4.8132236385550975,0,0,0.639404287957924,0.639404287957924,0.02990430622009569,0.02990430622009569,0.4716256078496576,0.4613993332860886,-2,-2,-0.22470007027028427,-0.22470007027028427,-1.5780454971088012,-1.5780454971088012,20,19,0.05,20,2021-07-22,North Cove,2021-07-22,exposed,26,stream salinity was 21 ppt,48.70471,-123.054053,48.704601,-123.05429,596.6,220.74200000000002,2.343884973093039,8.3195668776772,1.568201724066995
2021,WA,D,L,6,493.6,44.1323010956827,6.8,121.6,9.4212525706511,30.562,0.12326,0.00420207959507203,0.00207986309303772,86,36.587793957366,9.1469484893415,0.325,0.0125,0.6625,0.65,0.0489084614138603,0.83687345984,20,1,1,26.374867224,WA_D,-1.703823232323253,-7.278424242424259,-8.38527272727276,-1.7583131313131144,-1.3557575757577407,19.432979797979502,31.825606060606,16.957434343434294,-6.378888888889101,4.65977272727272,0.5002626262626304,1.2193535353535303,5.487525252525273,7.93921212121206,31.560545454545203,31.9289191919191,26.192646464646295,1.186313131312998,-6.363595959595973,-7.778686868686889,-9.60462626262629,-7.245838383838388,-9.2949696969698,-12.127565656565697,-0.10331313131309904,-9.235212121212,-7.565202020202099,WA.D.L6.2021,2021,WA,WA.D.2021,3.220358269467021,3.1090218196563244,0.01627074520013016,0.01627074520013016,1.247007371957062,1.230736626756932,0,0,0.48993335022644113,0.47234572016308374,-1.6855936495383366,-1.6855936495383366,0.09660406838248171,0.09018051265266748,-2,-2,20,19,0.1,20,2021-07-22,North Cove,2021-07-22,exposed,31,NA,48.704541,-123.054377,48.704459,-123.054622,615.2,529.072,2.723514778036942,4.20207959507203,1.9344984512435677
2021,WA,D,U,1,536,24.5662369930765,5.4,117,6.93541635375988,17.85,0.2425,0.0141693648883422,0.00473261730202089,74,58.1950742474539,14.5487685618635,0.18,0.02,0.8,0.6,0.0629732050955883,0.86955763552,20,1,1,21.97262036096,WA_D,-1.703823232323253,-7.278424242424259,-8.38527272727276,-1.7583131313131144,-1.3557575757577407,19.432979797979502,31.825606060606,16.957434343434294,-6.378888888889101,4.65977272727272,0.5002626262626304,1.2193535353535303,5.487525252525273,7.93921212121206,31.560545454545203,31.9289191919191,26.192646464646295,1.186313131312998,-6.363595959595973,-7.778686868686889,-9.60462626262629,-7.245838383838388,-9.2949696969698,-12.127565656565697,-0.10331313131309904,-9.235212121212,-7.565202020202099,WA.D.U1.2021,2021,WA,WA.D.2021,0.7515399472763813,0.6581166464887395,0,0,0.4238075782003431,0.3466470843731826,0,0,-0.1630773942088393,-0.21318246976371552,-2,-2,-0.4460478163146163,-0.5020618042494674,-2,-2,20,19,0.05,20,2021-07-22,North Cove,2021-07-22,exposed,NA,NA,48.704809,-123.053744,48.704719,-123.053966,653,483.22,2.68414490100605,14.1693648883422,1.8692317197309762
2021,WA,D,U,2,525,73.2461603089199,5,98.8,10.846197490365,18.902,0.45428,0.0219944189136799,0.0139070357946887,24,48,12,0.02,0.3875,0.3425,0.4,0.092975115783337,0.835126936,20,1,0,20.63947115168,WA_D,-1.703823232323253,-7.278424242424259,-8.38527272727276,-1.7583131313131144,-1.3557575757577407,19.432979797979502,31.825606060606,16.957434343434294,-6.378888888889101,4.65977272727272,0.5002626262626304,1.2193535353535303,5.487525252525273,7.93921212121206,31.560545454545203,31.9289191919191,26.192646464646295,1.186313131312998,-6.363595959595973,-7.778686868686889,-9.60462626262629,-7.245838383838388,-9.2949696969698,-12.127565656565697,-0.10331313131309904,-9.235212121212,-7.565202020202099,WA.D.U2.2021,2021,WA,WA.D.2021,0.6699567803966283,0.638048675738045,0,0,0.30078303396171635,0.30078303396171635,0,0,-0.1797969396396978,-0.20819777810147308,-2,-2,-0.5882467186214334,-0.5882467186214334,-2,-2,20,19,0.05,20,2021-07-22,North Cove,2021-07-22,exposed,NA,NA,48.704672,-123.054033,48.704603,-123.054281,623.8,149.712,2.175256612132731,21.9944189136799,1.380211241711606
2021,WA,D,U,3,506.4,35.0992877420611,6,126.5,6.81664629173809,16.002,0.16864,0.00905029044432353,0.00110108984429339,92,19.8662192343351,4.96655480858378,0.1325,0.04,0.8275,0.65,0.0167561146294432,0.21017342496,20,1,2,17.98280316928,WA_D,-1.703823232323253,-7.278424242424259,-8.38527272727276,-1.7583131313131144,-1.3557575757577407,19.432979797979502,31.825606060606,16.957434343434294,-6.378888888889101,4.65977272727272,0.5002626262626304,1.2193535353535303,5.487525252525273,7.93921212121206,31.560545454545203,31.9289191919191,26.192646464646295,1.186313131312998,-6.363595959595973,-7.778686868686889,-9.60462626262629,-7.245838383838388,-9.2949696969698,-12.127565656565697,-0.10331313131309904,-9.235212121212,-7.565202020202099,WA.D.U3.2021,2021,WA,WA.D.2021,0.6652068221816149,0.6048655905544532,0,0,0.19930209983412825,0.19930209983412825,0,0,-0.23765982738633928,-0.2806399366849933,-2,-2,-0.8139351467906921,-0.8139351467906921,-2,-2,20,19,0,20,2021-07-22,North Cove,2021-07-22,exposed,NA,NA,48.704552,-123.054347,48.704437,-123.054584,632.9,582.268,2.765122923020102,9.05029044432353,1.9637878273455553
2021,WA,E,L,4,951.2,71.5271976244002,9,214.4,7.83964284900785,58.115,0.15442,0.00258993321795524,1.8609024001137e-4,88,22.3904741649956,5.59761854124889,0.42,0.005,0.575,0.4,0.0528324895659267,0.96412610368,20,1,4,60.91092461408,WA_E,-1.7640303030303262,-4.708373737373735,-7.710939393939425,-4.185606060606053,-12.238141414141207,7.394858585858598,12.199929292929204,13.072878787878704,-5.2798080808082,2.3605656565656536,1.090949494949502,0.845555555555559,2.633565656565656,1.0344040404040804,23.024060606060495,14.775707070706902,19.2304444444444,1.5258989898989022,-4.12459595959598,-5.799323232323237,-8.556494949494983,-6.819171717171709,-13.272545454545288,-15.6292020202019,-2.5757777777776987,-6.157565656565698,-6.805707070707102,WA.E.L4.2021,2021,WA,WA.E.2021,7.483782670372587,7.060407040128545,0.00636699350566662,0.00636699350566662,0.30002249054244934,0.30002249054244934,0.02546797402266649,0.02546797402266649,0.8172665158845814,0.7880970798413935,-1.821662196233933,-1.821662196233933,-0.5306291983018732,-0.5306291983018732,-1.6075632138494096,-1.6075632138494096,18,18,0.05,20,2021-07-24,Indian Cove,2021-07-24,exposed,35,NA,48.563311,-122.935871,48.563385,-122.935625,1165.6000000000001,1025.728,3.0110322109121026,2.58993321795524,1.9444826721501687
2021,WA,E,L,5,1018.4,122.325631001847,8.6,216.6,31.4826936585801,72.115,0.2231,0.00318008689183006,4.92340746572e-4,10,13.2664991614216,3.3166247903554,0.02,0.01,0.97,0.45,0.0489737771215299,1.25978571328,20,1,1,55.05878535008,WA_E,-1.7640303030303262,-4.708373737373735,-7.710939393939425,-4.185606060606053,-12.238141414141207,7.394858585858598,12.199929292929204,13.072878787878704,-5.2798080808082,2.3605656565656536,1.090949494949502,0.845555555555559,2.633565656565656,1.0344040404040804,23.024060606060495,14.775707070706902,19.2304444444444,1.5258989898989022,-4.12459595959598,-5.799323232323237,-8.556494949494983,-6.819171717171709,-13.272545454545288,-15.6292020202019,-2.5757777777776987,-6.157565656565698,-6.805707070707102,WA.E.L5.2021,2021,WA,WA.E.2021,6.45350945425286,6.239529425722189,0,0,0.1341381623071764,0.1341381623071764,0.10273241924203327,0.10273241924203327,0.7990858802851655,0.7796675352301008,-2,-2,-1.277761870650306,-1.277761870650306,-0.9654939981256582,-0.9654939981256582,18,18,0.1,20,2021-07-24,Indian Cove,2021-07-24,exposed,31,NA,48.563396,-122.935541,48.563445,-122.935292,1235,123.5,2.0916669575956846,3.1800868918300598,1
2021,WA,E,L,6,566.4,105.436995404839,8.6,185,26.9258240356725,52.612,0.0974,0.00207494024237551,4.8617719956112e-4,6,5.16397779494322,1.29099444873581,0.06,0.05,0.89,0.4,0.0285211220887334,0.65181294432,20,1,5,72.21648018624,WA_E,-1.7640303030303262,-4.708373737373735,-7.710939393939425,-4.185606060606053,-12.238141414141207,7.394858585858598,12.199929292929204,13.072878787878704,-5.2798080808082,2.3605656565656536,1.090949494949502,0.845555555555559,2.633565656565656,1.0344040404040804,23.024060606060495,14.775707070706902,19.2304444444444,1.5258989898989022,-4.12459595959598,-5.799323232323237,-8.556494949494983,-6.819171717171709,-13.272545454545288,-15.6292020202019,-2.5757777777776987,-6.157565656565698,-6.805707070707102,WA.E.L6.2021,2021,WA,WA.E.2021,11.900219314023657,10.876130322131758,0,0,0.16763006269621666,0.14630810107574757,0.22570468702255184,0.21908830486031816,0.9840241142572834,0.9478519962820317,-2,-2,-0.812010142179318,-0.8499733547461779,-0.6282418938029108,-0.6401396332724894,18,18,0,20,2021-07-24,Indian Cove,2021-07-24,exposed,34,NA,48.563442,-122.93523,48.5635,-122.934959,751.4,45.083999999999996,1.6540224411110094,2.0749402423755097,0.7781512503836436
2021,WA,E,U,1,623.2,38.446586324406,6.8,143.2,8.87355622059161,32.36,0.04318,0.0012167260563374,2.6328610522895e-4,12,14.2361043360417,3.55902608401044,0.0275,0.0075,0.965,0.65,0.040668060084091,0.76446957472,20,1,2,30.74636362528,WA_E,-1.7640303030303262,-4.708373737373735,-7.710939393939425,-4.185606060606053,-12.238141414141207,7.394858585858598,12.199929292929204,13.072878787878704,-5.2798080808082,2.3605656565656536,1.090949494949502,0.845555555555559,2.633565656565656,1.0344040404040804,23.024060606060495,14.775707070706902,19.2304444444444,1.5258989898989022,-4.12459595959598,-5.799323232323237,-8.556494949494983,-6.819171717171709,-13.272545454545288,-15.6292020202019,-2.5757777777776987,-6.157565656565698,-6.805707070707102,WA.E.U1.2021,2021,WA,WA.E.2021,5.807638569897412,5.733233807992651,0,0,0,0,0.48231511254019294,0.48231511254019294,0.7641620052655046,0.7582233286555375,-2,-2,-2,-2,-1.0055800622366045,-1.0055800622366045,18,18,0.05,20,2021-07-24,Indian Cove,2021-07-24,exposed,33,NA,48.563353,-122.93589,48.563464,-122.935449,766.4000000000001,91.968,1.963636742118113,1.2167260563374,1.0791812460476249
